1.369977324	2
1.555736961	2
1.927256236	3
2.066575964	3
2.438095238	4
2.577414966	4
2.966349206	3
3.042539683	3
3.311746032	3
3.403174603	3
3.687619048	3
3.773968254	3
4.044625850	3
4.131700680	3
4.405986395	3
4.501768707	3
4.776054422	3
4.850068027	3
5.659863946	4
5.864489796	4
6.595918367	3
6.770068027	3
6.948571429	3
7.309931973	2
8.032653061	3
8.224217687	3
8.581224490	3
8.663945578	3
8.746666667	3
9.469387755	2
9.660952381	2
9.835102041	2
10.122448980	2
10.388027211	2
10.631836735	2
10.914829932	2
11.284897959	2
11.467755102	2
11.641904762	2
12.373333333	3
12.560544218	3
12.900136054	3
13.096054422	3
13.466122449	4
13.640272109	4
13.814421769	4
14.005986395	4
14.188843537	4
14.362993197	4
14.541496599	4
15.447074830	5
15.621224490	5
16.526802721	4
16.700952381	4
17.249523810	3
17.428027211	3
18.146394558	2
18.294421769	2
18.355374150	2
18.520816327	2
18.895238095	1
19.591836735	3
19.792108844	3
20.153469388	2
20.244897959	2
20.314557823	2
21.059047619	1
21.233197279	1
21.411700680	1
21.768707483	1
21.934149660	1
22.295510204	2
22.478367347	2
22.857142857	3
23.031292517	3
23.192380952	3
23.936870748	4
24.111020408	4
24.481088435	4
24.677006803	4
25.020952381	4
25.208163265	4
25.377959184	4
25.560816327	4
25.743673469	4
25.926530612	4
26.109387755	4
27.010612245	5
27.206530612	5
28.090340136	3
28.273197279	3
28.647619048	2
28.826122449	2
29.000272109	2
29.183129252	2
29.365986395	2
29.544489796	2
29.718639456	2
29.897142857	2
30.071292517	2
30.267210884	2
30.432653061	2
30.798367347	1
31.699591837	3
31.899863946	3
32.065306122	3
32.256870748	3
32.431020408	3
32.609523810	3
32.796734694	3
32.966530612	3
33.166802721	3
33.336598639	3
33.706666667	3
34.411972789	5
34.499047619	5
34.603537415	5
34.782040816	5
34.956190476	5
35.139047619	5
35.321904762	5
35.504761905	5
35.683265306	5
35.866122449	5
36.057687075	5
36.227482993	5
36.597551020	4
37.320272109	3
37.389931973	3
37.490068027	3
37.668571429	3
37.860136054	3
38.029931973	3
38.208435374	3
38.395646259	3
38.591564626	3
38.770068027	3
38.935510204	3
39.114013605	3
39.283809524	3
39.488435374	3
40.372244898	1
40.899047619	3
40.999183673	3
41.103673469	3
41.456326531	4
41.739319728	4
41.830748299	4
42.105034014	4
42.196462585	4
43.032380952	3
43.162993197	3
43.254421769	3
43.807346939	1
43.911836735	1
43.998911565	1
44.238367347	2
44.495238095	2
44.804353741	3
45.683809524	5
45.923265306	5
46.175782313	5
46.693877551	4
46.798367347	4
46.868027211	4
47.120544218	4
47.364353741	4
47.612517007	4
48.134965986	3
48.235102041	3
48.326530612	3
48.557278912	3
48.801088435	3
49.036190476	3
49.323537415	3
49.414965986	3
50.503401361	1
50.686258503	1
51.043265306	1
51.226122449	1
51.609251701	1
51.757278912	1
