1.590385488	3
1.778707483	3
1.974399093	3
2.137913832	3
2.341088435	3
2.527029478	3
2.729750567	3
2.898095238	3
3.073287982	3
3.275464853	3
3.463832200	3
3.655170068	3
3.854943311	3
4.011814059	3
4.235941043	3
4.404671202	3
4.597437642	3
4.778231293	3
4.970657596	3
5.148662132	3
5.342517007	3
5.534036281	3
5.712766440	3
5.910317460	3
6.479886621	3
6.649070295	3
6.841519274	3
7.029841270	3
7.403174603	3
7.591111111	3
7.961904762	3
8.152380952	3
9.460317460	1
9.838730159	1
10.019047619	1
10.394920635	1
10.968888889	2
11.331655329	2
11.522539683	2
12.477482993	3
12.827936508	3
13.032380952	3
13.391746032	3
13.587301587	3
13.974013605	3
14.149591837	3
15.459047619	1
15.837460317	1
16.012698413	1
16.404625850	1
16.982267574	2
17.335873016	2
17.523809524	2
18.082539683	2
18.456235828	2
18.819047619	2
19.210884354	2
19.580952381	2
19.958276644	2
20.324716553	2
20.709297052	2
21.086621315	1
21.453061224	1
21.841269841	1
22.214965986	1
22.581405896	2
22.951473923	2
23.325170068	2
23.713378685	2
24.079818594	3
24.457142857	3
24.823582766	3
25.211791383	3
25.578231293	4
25.962811791	4
26.325623583	4
26.706575964	4
27.094784580	3
27.461224490	3
27.831292517	3
28.194104308	3
28.585941043	2
28.952380952	2
29.329705215	3
29.714285714	3
30.084353741	4
30.476190476	4
30.820861678	5
31.024036281	5
31.209070295	5
31.579138322	4
31.967346939	4
32.148752834	4
32.526077098	4
32.707482993	4
33.088435374	4
33.273469388	4
34.586848073	2
34.960544218	2
35.156462585	2
35.529659864	2
36.096145125	3
36.473469388	3
36.647619048	3
37.601814059	4
37.971882086	4
38.149659864	4
38.534240363	4
38.730158730	4
39.085714286	4
39.270748299	4
40.584126984	2
40.957823129	2
41.150113379	2
41.527437642	2
42.138435374	3
42.460793651	3
42.639773243	3
43.225396825	2
43.595464853	2
43.972789116	2
44.335600907	2
44.720181406	2
45.093877551	2
45.471201814	2
45.841269841	2
46.222222222	1
46.592290249	1
46.962358277	1
47.343310658	1
47.724263039	2
48.097959184	2
48.468027211	2
48.834467120	2
49.215419501	1
49.592743764	1
49.962811791	1
50.325623583	1
50.713832200	2
51.076643991	2
51.457596372	2
51.827664399	2
52.215873016	1
52.578684807	1
52.956009070	1
53.340589569	1
53.699773243	2
54.084353741	2
54.458049887	2
54.828117914	2
55.209070295	2
56.333786848	3
56.522448980	3
57.084807256	3
57.273469388	3
58.220408163	3
58.409070295	3
58.964172336	3
59.145578231	3
59.330612245	3
59.722448980	3
60.088888889	3
60.480136054	3
60.843537415	3
61.039455782	3
61.406349206	3
61.583741497	3
61.765079365	3
61.960997732	3
62.146031746	3
62.327437642	3
62.523356009	3
62.708390023	3
62.897052154	3
63.082086168	3
63.278004535	3
63.463038549	3
63.644444444	3
63.833106576	3
64.025396825	3
64.206802721	3
64.413605442	3
64.584126984	3
64.776417234	3
64.957823129	3
65.346031746	3
65.719727891	3
65.912018141	3
66.285714286	3
66.837188209	3
67.055170068	3
67.388662132	3
67.591836735	3
68.150566893	3
68.324716553	3
68.712925170	3
68.887074830	3
69.278911565	3
69.641723356	3
69.834013605	3
70.403628118	3
70.766439909	3
71.151020408	4
71.339682540	4
71.709750567	4
71.898412698	4
72.275736961	4
72.482539683	4
72.830839002	4
73.041269841	4
73.411337868	4
73.581859410	4
74.165986395	4
74.321995465	4
74.710204082	4
74.898866213	4
75.272562358	4
75.845804989	3
76.223129252	2
76.585941043	1
76.956009070	2
77.336961451	3
77.725170068	3
77.895691610	3
78.276643991	3
78.468934240	3
78.831746032	3
79.013151927	3
79.383219955	3
79.579138322	3
79.970975057	3
80.148752834	3
80.337414966	3
80.703854875	3
80.892517007	3
81.273469388	3
81.647165533	3
81.843083900	3
82.387301587	2
82.775510204	3
83.145578231	4
83.341496599	4
83.711564626	4
83.896598639	4
84.277551020	4
84.495238095	4
84.847165533	4
85.028571429	4
85.413151927	4
85.587301587	4
85.971882086	4
86.135147392	4
86.334693878	4
86.712018141	4
86.889795918	4
87.267120181	4
87.648072562	5
88.025396825	4
88.424489796	3
88.780045351	2
