0.000000000	1
1.557687075	2
1.977845805	2
2.358843537	3
2.712653061	2
3.085124717	3
3.459773243	3
3.827437642	3
4.209342404	4
4.588095238	3
4.952108844	3
5.323786848	4
5.691315193	3
6.057324263	4
8.353378685	3
9.085510204	2
10.602766440	4
11.718321995	4
12.101632653	5
14.345804989	2
15.072176871	1
16.571950113	4
17.722335601	5
18.086712018	5
18.465736961	4
18.872312925	3
19.234331066	2
19.606553288	1
19.984988662	2
20.520634921	1
21.091133787	2
21.732653061	3
22.568435374	4
23.179319728	3
24.076326531	2
24.653786848	3
25.611609977	2
26.221133787	3
26.989092971	2
27.672380952	3
28.564807256	2
28.941337868	2
29.333106576	3
29.701337868	4
30.458458050	4
30.807664399	5
31.167006803	4
33.441768707	3
34.211201814	2
35.701927438	4
36.804467120	4
37.203038549	3
39.493582766	3
40.220294785	2
41.707074830	3
42.822517007	4
43.204036281	3
43.563650794	2
43.966349206	1
44.323038549	2
44.708027211	3
45.307936508	3
45.853605442	2
46.596643991	3
47.687324263	4
48.285895692	5
49.191541950	4
49.812607710	3
50.693197279	4
51.287074830	3
52.221678005	2
52.784761905	1
53.701814059	3
54.079070295	2
54.439070295	1
54.813741497	2
55.176167800	1
55.561519274	2
55.964943311	2
56.708140590	2
57.472675737	2
57.863356009	2
58.592630385	2
58.968344671	3
59.690793651	3
60.066643991	4
60.456757370	3
60.829115646	3
61.213605442	4
61.581428571	3
61.949138322	2
62.312494331	3
62.695759637	3
63.072970522	4
63.454467120	3
63.821315193	3
64.174965986	4
64.586303855	3
64.975238095	4
69.468299320	5
70.031383220	4
70.402902494	3
70.786031746	2
75.483809524	2
75.580952381	2
75.662222222	2
76.033741497	2
76.393809524	3
76.765555556	4
81.449795918	5
82.018684807	4
82.373492063	3
82.753129252	2
87.481224490	2
87.605192744	2
87.717414966	2
88.020861678	2
88.404172336	3
88.779977324	4
