7.289659864	1
14.528435374	2
22.003809524	3
27.772517007	0
28.617142857	1
29.518367347	2
30.077097506	2
30.470748299	3
31.248979592	2
31.619047619	3
32.063333333	3
32.997732426	2
33.380498866	2
34.648526077	2
35.504761905	3
36.409977324	3
38.127891156	1
38.976870748	2
39.194557823	2
40.223129252	2
41.335147392	3
42.222222222	1
43.057528345	0
43.869387755	2
44.601950113	0
45.377256236	2
45.944467120	2
46.263129252	3
47.086371882	2
47.914693878	0
48.707029478	0
49.494172336	1
50.316734694	3
51.103492063	3
51.929251701	2
52.225464853	2
53.108639456	3
54.281791383	1
55.179183673	0
56.457278912	2
57.563378685	4
58.031360544	0
58.463287982	2
59.234444444	1
60.810612245	1
61.687142857	2
62.470453515	3
62.950045351	3
64.119886621	2
64.915782313	3
65.350657596	2
66.096916100	0
67.296190476	2
